Record_Timestamp,Production_ID,Date,Machine_ID,Shift,Operator_ID,Material_Type,Working_Hours,Production_Tons,Fuel_Consumed_Liters,Downtime_Minutes,Weather_Condition,Road_Condition_Status,Equipment_Efficiency_Percent,Fuel_Efficiency_Tons_per_Liter,Incident_Report,Maintenance_Required,CO2_Emission_kg,Production_Risk_Level,Production_Cost_USD,Revenue_USD
2025-08-13 00:00:00,PD_5377,2025-08-13,MCH_823,Morning,OP_31,Coal,7.2,646.2,327.8,167.1,Rainy,Operational,77.9,4.19,0,0,617.7,Medium,12391.19,38940.99
2025-08-13 01:00:00,PD_5378,2025-08-13,MCH_574,Afternoon,OP_35,Nickel,10.1,79.8,79.3,93.1,Rainy,Severely Damaged,97.3,2.01,0,0,853.1,Low,12419.75,12617.62
2025-08-13 02:00:00,PD_5379,2025-08-13,MCH_595,Afternoon,OP_46,Coal,11.2,555.8,573.2,149.9,Rainy,Closed,92.7,3.89,0,0,537.3,Low,9576.51,14680.27
2025-08-13 03:00:00,PD_5380,2025-08-13,MCH_938,Afternoon,OP_21,Coal,6.9,754.8,730.9,122.7,Clear,Operational,71.3,1.74,0,0,961.6,High,6474.13,36406.84
2025-08-13 04:00:00,PD_5381,2025-08-13,MCH_280,Night,OP_4,Nickel,9.9,624.7,70.2,147.4,Foggy,Closed,80.7,1.07,0,0,1049.8,Low,10138.91,4727.31
2025-08-13 05:00:00,PD_5382,2025-08-13,MCH_747,Afternoon,OP_26,Coal,6.6,279.4,135.1,51.2,Clear,Operational,90.2,1.84,0,0,965.6,Low,13688.07,32694.93
2025-08-13 06:00:00,PD_5383,2025-08-13,MCH_187,Afternoon,OP_1,Coal,8.4,721.2,530.2,157.5,Storm,Severely Damaged,93.0,4.89,0,0,221.6,Low,3752.8,31704.1
2025-08-13 07:00:00,PD_5384,2025-08-13,MCH_785,Morning,OP_43,Coal,11.7,134.1,310.7,161.3,Rainy,Operational,79.4,4.53,0,0,1194.9,Low,17818.19,37031.16
2025-08-13 08:00:00,PD_5385,2025-08-13,MCH_187,Morning,OP_34,Nickel,7.8,906.5,187.7,26.3,Storm,Operational,65.5,1.1,0,0,192.5,Low,16367.37,17778.47
2025-08-13 09:00:00,PD_5386,2025-08-13,MCH_663,Afternoon,OP_42,Coal,11.7,867.5,132.1,136.0,Foggy,Operational,97.7,2.76,0,0,1403.7,Low,4816.47,11144.6
2025-08-13 10:00:00,PD_5387,2025-08-13,MCH_996,Afternoon,OP_40,Iron Sand,8.4,511.8,150.7,36.3,Foggy,Closed,92.5,2.88,0,0,1243.0,High,18507.77,25132.28
2025-08-13 11:00:00,PD_5388,2025-08-13,MCH_841,Afternoon,OP_23,Nickel,11.1,920.3,709.0,83.4,Foggy,Operational,87.5,0.98,0,0,1372.7,Medium,3834.21,9129.93
2025-08-13 12:00:00,PD_5389,2025-08-13,MCH_165,Afternoon,OP_42,Iron Sand,7.3,534.0,38.4,167.1,Clear,Operational,97.5,0.91,0,0,524.7,Medium,2976.65,17006.42
2025-08-13 13:00:00,PD_5390,2025-08-13,MCH_561,Afternoon,OP_5,Nickel,6.5,191.5,43.0,12.0,Clear,Operational,84.4,3.28,0,0,1230.9,Low,19742.26,13887.46
2025-08-13 14:00:00,PD_5391,2025-08-13,MCH_491,Morning,OP_9,Nickel,9.5,554.5,582.0,44.3,Clear,Operational,64.2,2.02,0,0,719.6,Low,15838.57,23523.92
2025-08-13 15:00:00,PD_5392,2025-08-13,MCH_460,Morning,OP_36,Coal,9.2,828.5,317.4,58.8,Rainy,Operational,98.6,1.8,0,0,264.3,High,13132.83,33155.69
2025-08-13 16:00:00,PD_5393,2025-08-13,MCH_988,Morning,OP_18,Coal,5.4,172.4,34.1,64.7,Clear,Operational,67.6,1.27,0,0,541.9,Low,13489.92,24010.69
2025-08-13 17:00:00,PD_5394,2025-08-13,MCH_735,Afternoon,OP_20,Iron Sand,11.7,690.1,150.9,165.0,Rainy,Operational,70.1,2.36,0,0,682.2,Medium,16813.91,24856.09
2025-08-13 18:00:00,PD_5395,2025-08-13,MCH_705,Night,OP_10,Nickel,7.7,833.6,796.7,9.4,Foggy,Closed,93.9,2.28,0,1,779.2,Low,6680.86,35185.5
2025-08-13 19:00:00,PD_5396,2025-08-13,MCH_887,Afternoon,OP_14,Coal,8.5,204.4,305.5,21.3,Clear,Operational,66.4,2.08,0,1,276.8,Low,12449.09,4805.52
2025-08-13 20:00:00,PD_5397,2025-08-13,MCH_358,Morning,OP_3,Coal,10.4,182.6,333.5,132.4,Storm,Operational,89.0,0.42,0,0,984.1,Low,19767.36,13664.46
2025-08-13 21:00:00,PD_5398,2025-08-13,MCH_638,Night,OP_33,Coal,10.4,912.7,702.7,137.5,Clear,Operational,71.1,1.38,0,0,572.4,Medium,17123.01,21652.43
2025-08-13 22:00:00,PD_5399,2025-08-13,MCH_246,Night,OP_41,Coal,8.4,457.8,289.9,35.4,Clear,Operational,90.7,0.21,0,0,975.2,Low,19379.38,5449.08
2025-08-13 23:00:00,PD_5400,2025-08-13,MCH_652,Morning,OP_6,Nickel,10.4,578.1,80.6,55.5,Rainy,Severely Damaged,87.8,1.42,0,0,999.0,Low,1740.5,17958.17
2025-08-14 00:00:00,PD_5401,2025-08-14,MCH_784,Morning,OP_18,Coal,5.2,253.0,204.0,26.0,Foggy,Operational,94.3,0.47,0,0,589.2,Low,1569.46,22052.42
2025-08-14 01:00:00,PD_5402,2025-08-14,MCH_302,Afternoon,OP_24,Nickel,9.8,210.3,415.3,67.2,Rainy,Operational,75.1,3.04,0,0,724.7,Medium,7021.97,25145.48
2025-08-14 02:00:00,PD_5403,2025-08-14,MCH_895,Morning,OP_38,Nickel,7.8,391.1,421.0,53.9,Clear,Operational,73.2,2.42,0,0,937.0,Low,1697.98,35029.69
2025-08-14 03:00:00,PD_5404,2025-08-14,MCH_868,Afternoon,OP_9,Coal,5.9,254.6,607.8,55.0,Clear,Operational,64.6,1.11,0,1,1136.9,Low,4030.15,18158.71
2025-08-14 04:00:00,PD_5405,2025-08-14,MCH_606,Night,OP_12,Coal,10.6,868.5,152.5,39.4,Clear,Operational,81.0,1.38,0,0,1322.9,Low,2247.34,38124.64
2025-08-14 05:00:00,PD_5406,2025-08-14,MCH_629,Afternoon,OP_34,Iron Sand,5.0,449.6,733.5,103.9,Rainy,Operational,63.2,0.88,0,0,629.5,Low,18938.29,36707.65
2025-08-14 06:00:00,PD_5407,2025-08-14,MCH_146,Afternoon,OP_29,Nickel,7.6,269.5,74.6,10.9,Clear,Operational,98.2,2.91,0,0,382.6,High,11764.02,6799.82
2025-08-14 07:00:00,PD_5408,2025-08-14,MCH_868,Night,OP_21,Nickel,10.4,385.3,502.2,57.1,Rainy,Operational,76.9,4.36,0,0,1067.0,Low,17725.75,22548.93
2025-08-14 08:00:00,PD_5409,2025-08-14,MCH_285,Morning,OP_19,Nickel,5.1,871.9,510.1,169.2,Storm,Operational,89.0,1.02,0,0,707.0,Low,18569.23,14832.95
2025-08-14 09:00:00,PD_5410,2025-08-14,MCH_479,Morning,OP_32,Coal,5.1,336.6,94.6,118.9,Clear,Severely Damaged,85.9,1.54,0,1,1221.2,Low,16543.47,7143.76
2025-08-14 10:00:00,PD_5411,2025-08-14,MCH_660,Night,OP_42,Iron Sand,5.0,997.4,180.2,99.8,Clear,Operational,71.2,2.69,1,1,444.6,Low,10047.73,5683.43
2025-08-14 11:00:00,PD_5412,2025-08-14,MCH_356,Afternoon,OP_10,Nickel,10.7,844.1,622.8,109.8,Rainy,Closed,97.2,0.71,0,0,246.3,Low,15327.91,27618.35
2025-08-14 12:00:00,PD_5413,2025-08-14,MCH_789,Morning,OP_31,Coal,6.1,180.4,490.0,135.1,Storm,Operational,77.1,0.75,0,0,1273.9,Medium,2099.1,25274.34
2025-08-14 13:00:00,PD_5414,2025-08-14,MCH_867,Morning,OP_31,Coal,4.2,490.0,635.8,158.1,Clear,Operational,93.1,3.23,0,0,361.9,Low,13579.23,38366.9
2025-08-14 14:00:00,PD_5415,2025-08-14,MCH_375,Morning,OP_43,Nickel,11.9,584.5,658.6,61.6,Rainy,Severely Damaged,82.8,1.11,0,0,1156.5,Medium,13255.5,12609.02
2025-08-14 15:00:00,PD_5416,2025-08-14,MCH_339,Afternoon,OP_38,Coal,9.6,743.6,642.8,73.1,Rainy,Operational,99.6,2.3,0,0,1056.7,Medium,15013.64,20208.75
2025-08-14 16:00:00,PD_5417,2025-08-14,MCH_683,Morning,OP_9,Coal,8.6,747.1,155.6,72.9,Clear,Operational,77.0,2.13,0,0,728.0,High,12475.55,8610.4
2025-08-14 17:00:00,PD_5418,2025-08-14,MCH_315,Night,OP_2,Coal,9.5,293.7,714.7,152.8,Clear,Severely Damaged,68.7,3.57,0,0,1457.3,Low,12296.26,14597.13
2025-08-14 18:00:00,PD_5419,2025-08-14,MCH_857,Morning,OP_44,Nickel,11.1,914.1,410.7,120.2,Rainy,Severely Damaged,63.8,4.89,0,1,654.2,Low,6162.97,15406.96
2025-08-14 19:00:00,PD_5420,2025-08-14,MCH_801,Afternoon,OP_48,Coal,6.3,566.6,105.8,70.5,Storm,Severely Damaged,93.8,2.5,0,0,900.6,Low,7465.93,30678.75
2025-08-14 20:00:00,PD_5421,2025-08-14,MCH_679,Morning,OP_40,Nickel,8.2,397.9,266.0,126.1,Rainy,Severely Damaged,66.1,1.24,0,0,200.8,Low,5992.83,37519.97
2025-08-14 21:00:00,PD_5422,2025-08-14,MCH_729,Afternoon,OP_2,Nickel,4.9,92.8,576.8,77.2,Rainy,Severely Damaged,74.7,0.92,0,0,805.4,Low,4482.81,16717.42
2025-08-14 22:00:00,PD_5423,2025-08-14,MCH_410,Afternoon,OP_38,Coal,11.2,848.5,338.8,88.6,Clear,Closed,84.2,2.86,0,1,1100.3,Low,14206.41,16035.55
2025-08-14 23:00:00,PD_5424,2025-08-14,MCH_127,Morning,OP_31,Coal,5.6,894.3,503.9,173.9,Foggy,Operational,65.9,1.49,0,0,898.3,Medium,19281.28,32685.92
2025-08-15 00:00:00,PD_5425,2025-08-15,MCH_214,Morning,OP_12,Coal,5.9,175.1,159.2,43.3,Rainy,Operational,83.4,3.23,1,1,1176.9,Medium,1939.57,20394.45
2025-08-15 01:00:00,PD_5426,2025-08-15,MCH_638,Afternoon,OP_12,Nickel,9.8,318.7,720.1,55.8,Clear,Operational,99.6,2.22,0,0,832.5,High,18169.03,15903.53
2025-08-15 02:00:00,PD_5427,2025-08-15,MCH_489,Morning,OP_19,Coal,10.8,813.4,612.9,54.9,Clear,Operational,77.3,1.99,0,0,312.9,Low,7560.34,8270.97
2025-08-15 03:00:00,PD_5428,2025-08-15,MCH_533,Night,OP_12,Coal,10.3,537.5,722.9,78.0,Clear,Operational,66.0,2.22,0,0,859.2,Medium,11976.55,8081.57
2025-08-15 04:00:00,PD_5429,2025-08-15,MCH_470,Morning,OP_18,Coal,9.1,870.3,560.5,152.9,Storm,Operational,81.1,1.22,0,0,1382.5,Medium,17341.86,8871.26
2025-08-15 05:00:00,PD_5430,2025-08-15,MCH_703,Night,OP_27,Coal,11.7,687.8,53.1,100.2,Foggy,Severely Damaged,97.1,4.59,1,0,1346.2,Medium,4584.38,38873.15
2025-08-15 06:00:00,PD_5431,2025-08-15,MCH_857,Morning,OP_10,Iron Sand,8.8,385.2,464.0,86.1,Storm,Operational,79.7,1.08,0,0,1122.5,Medium,7700.56,31848.18
2025-08-15 07:00:00,PD_5432,2025-08-15,MCH_250,Morning,OP_21,Coal,8.5,143.4,184.7,117.4,Clear,Severely Damaged,71.0,2.79,1,0,766.0,Low,2578.01,26072.93
2025-08-15 08:00:00,PD_5433,2025-08-15,MCH_500,Afternoon,OP_19,Nickel,8.5,988.2,78.7,98.1,Storm,Operational,72.5,1.02,0,1,1034.8,Low,19762.9,17188.42
2025-08-15 09:00:00,PD_5434,2025-08-15,MCH_868,Afternoon,OP_2,Nickel,6.8,713.5,40.7,0.3,Clear,Operational,62.8,4.95,1,0,717.2,Low,16619.29,22788.62
2025-08-15 10:00:00,PD_5435,2025-08-15,MCH_951,Morning,OP_22,Nickel,6.7,639.4,154.6,20.4,Clear,Severely Damaged,71.9,3.28,0,1,387.2,Low,5715.8,17579.15
2025-08-15 11:00:00,PD_5436,2025-08-15,MCH_760,Morning,OP_30,Coal,8.7,335.2,596.6,143.2,Storm,Severely Damaged,86.9,0.73,0,0,716.4,Low,11050.67,29578.62
2025-08-15 12:00:00,PD_5437,2025-08-15,MCH_650,Morning,OP_1,Nickel,4.2,792.7,325.6,57.3,Clear,Operational,71.8,3.32,0,0,716.8,Low,2573.95,22667.23
2025-08-15 13:00:00,PD_5438,2025-08-15,MCH_236,Night,OP_14,Nickel,10.8,174.8,260.9,102.4,Clear,Operational,72.2,4.18,0,0,357.6,Low,10806.21,21001.57
2025-08-15 14:00:00,PD_5439,2025-08-15,MCH_207,Afternoon,OP_2,Coal,11.2,234.1,568.5,55.2,Foggy,Closed,73.9,0.49,0,0,813.3,Low,6724.19,17748.15
2025-08-15 15:00:00,PD_5440,2025-08-15,MCH_434,Night,OP_33,Nickel,7.0,276.5,406.7,52.9,Clear,Operational,88.3,0.6,0,1,509.8,Low,14860.08,26732.43
2025-08-15 16:00:00,PD_5441,2025-08-15,MCH_543,Afternoon,OP_12,Nickel,8.0,901.7,310.2,93.9,Clear,Severely Damaged,80.6,4.94,0,0,1391.6,Low,7362.53,21335.34
2025-08-15 17:00:00,PD_5442,2025-08-15,MCH_922,Afternoon,OP_39,Coal,10.5,278.4,764.4,7.5,Foggy,Severely Damaged,91.5,4.31,0,0,61.9,High,13432.46,36330.99
2025-08-15 18:00:00,PD_5443,2025-08-15,MCH_295,Morning,OP_27,Nickel,9.8,191.8,270.0,49.4,Clear,Operational,71.8,4.9,0,0,867.5,Low,8478.63,2163.29
2025-08-15 19:00:00,PD_5444,2025-08-15,MCH_905,Afternoon,OP_4,Coal,4.5,285.3,636.4,88.0,Rainy,Operational,81.2,0.78,0,0,415.7,Low,2260.88,19349.96
2025-08-15 20:00:00,PD_5445,2025-08-15,MCH_231,Afternoon,OP_39,Nickel,9.1,490.7,307.1,128.5,Clear,Closed,78.2,3.78,0,0,768.3,Medium,1190.86,20119.06
2025-08-15 21:00:00,PD_5446,2025-08-15,MCH_151,Morning,OP_5,Nickel,5.1,569.0,437.9,94.9,Clear,Operational,97.5,4.43,0,0,1173.8,Low,4327.53,10987.05
2025-08-15 22:00:00,PD_5447,2025-08-15,MCH_503,Morning,OP_38,Iron Sand,11.4,620.3,600.5,139.2,Clear,Closed,76.2,3.48,0,0,1180.8,Low,16032.96,29567.41
2025-08-15 23:00:00,PD_5448,2025-08-15,MCH_297,Afternoon,OP_38,Coal,6.4,292.7,90.9,93.6,Rainy,Operational,60.9,3.32,1,0,828.6,Low,7685.17,26921.18
2025-08-16 00:00:00,PD_5449,2025-08-16,MCH_525,Night,OP_11,Nickel,5.8,319.1,710.3,75.9,Rainy,Operational,64.9,1.63,0,0,520.7,Low,18579.24,33162.31
2025-08-16 01:00:00,PD_5450,2025-08-16,MCH_996,Morning,OP_25,Iron Sand,10.3,943.4,549.3,99.0,Clear,Operational,79.0,2.29,0,0,57.8,Low,14955.12,12296.21
2025-08-16 02:00:00,PD_5451,2025-08-16,MCH_968,Afternoon,OP_20,Coal,10.3,934.7,436.7,111.8,Storm,Operational,73.1,0.73,0,0,1213.3,Medium,6014.32,14602.62
2025-08-16 03:00:00,PD_5452,2025-08-16,MCH_882,Morning,OP_39,Iron Sand,11.7,128.3,195.2,50.8,Clear,Operational,91.1,0.8,0,0,1120.4,Low,7702.99,31758.46
2025-08-16 04:00:00,PD_5453,2025-08-16,MCH_714,Afternoon,OP_21,Nickel,11.6,147.5,502.7,128.8,Rainy,Operational,75.4,2.86,0,0,1318.7,Low,18177.82,34640.36
2025-08-16 05:00:00,PD_5454,2025-08-16,MCH_565,Afternoon,OP_14,Coal,5.9,179.5,97.8,42.3,Foggy,Closed,73.8,2.63,0,0,717.3,Low,7608.83,24696.04
2025-08-16 06:00:00,PD_5455,2025-08-16,MCH_243,Afternoon,OP_46,Coal,6.4,736.6,130.9,86.3,Clear,Operational,61.1,1.61,0,0,142.5,Medium,10810.58,17075.14
2025-08-16 07:00:00,PD_5456,2025-08-16,MCH_904,Morning,OP_16,Iron Sand,8.5,877.2,491.8,166.6,Rainy,Operational,91.4,2.55,0,0,307.5,Medium,5887.46,10040.5
2025-08-16 08:00:00,PD_5457,2025-08-16,MCH_535,Night,OP_27,Coal,5.9,358.9,730.8,113.9,Clear,Severely Damaged,83.2,4.0,0,0,1077.7,Low,2605.56,12897.98
2025-08-16 09:00:00,PD_5458,2025-08-16,MCH_639,Night,OP_19,Coal,7.6,916.3,489.8,165.7,Clear,Closed,98.1,1.42,0,1,537.0,Low,10736.72,20265.53
2025-08-16 10:00:00,PD_5459,2025-08-16,MCH_826,Morning,OP_9,Coal,4.9,85.3,703.9,129.3,Storm,Operational,69.5,2.82,0,1,626.2,Low,16864.29,28907.56
2025-08-16 11:00:00,PD_5460,2025-08-16,MCH_298,Morning,OP_11,Nickel,4.2,385.4,297.3,118.0,Rainy,Operational,79.8,0.7,0,0,562.1,Medium,16569.08,34119.52
2025-08-16 12:00:00,PD_5461,2025-08-16,MCH_882,Afternoon,OP_10,Iron Sand,6.2,371.8,644.0,121.0,Clear,Operational,85.6,3.33,0,0,653.3,Medium,17204.48,38319.38
2025-08-16 13:00:00,PD_5462,2025-08-16,MCH_629,Night,OP_20,Coal,7.7,680.1,220.1,16.2,Foggy,Operational,89.3,2.42,0,0,322.2,Medium,18032.88,28322.53
2025-08-16 14:00:00,PD_5463,2025-08-16,MCH_944,Morning,OP_12,Coal,4.9,441.7,345.7,48.3,Rainy,Operational,98.0,0.17,0,0,925.5,High,5214.66,16693.2
2025-08-16 15:00:00,PD_5464,2025-08-16,MCH_429,Afternoon,OP_14,Coal,5.3,701.1,799.2,155.6,Clear,Closed,74.8,0.4,0,0,120.4,Low,5111.78,37228.6
2025-08-16 16:00:00,PD_5465,2025-08-16,MCH_671,Night,OP_24,Coal,7.3,80.4,380.0,144.8,Clear,Operational,60.6,1.22,0,0,216.6,Medium,15613.42,36322.9
2025-08-16 17:00:00,PD_5466,2025-08-16,MCH_480,Morning,OP_42,Coal,9.3,266.2,518.3,4.6,Clear,Severely Damaged,82.5,1.39,0,0,1475.1,Low,16780.98,9672.69
2025-08-16 18:00:00,PD_5467,2025-08-16,MCH_948,Morning,OP_32,Nickel,6.5,954.7,133.9,58.1,Foggy,Operational,94.8,1.5,0,0,959.8,Low,5425.9,4425.5
2025-08-16 19:00:00,PD_5468,2025-08-16,MCH_202,Morning,OP_16,Iron Sand,8.8,876.6,498.1,51.4,Clear,Operational,79.6,0.66,0,0,1024.9,High,3797.21,26060.29
2025-08-16 20:00:00,PD_5469,2025-08-16,MCH_705,Afternoon,OP_15,Coal,4.9,732.9,317.7,79.1,Rainy,Operational,89.6,0.48,0,1,246.9,Low,8602.96,8623.82
2025-08-16 21:00:00,PD_5470,2025-08-16,MCH_434,Afternoon,OP_22,Nickel,11.6,962.1,149.9,85.1,Foggy,Operational,97.8,0.18,0,0,606.6,Low,6651.36,11589.6
2025-08-16 22:00:00,PD_5471,2025-08-16,MCH_184,Afternoon,OP_24,Coal,10.1,539.2,159.0,14.6,Foggy,Closed,78.0,4.67,0,0,1129.5,Low,14615.11,35255.58
2025-08-16 23:00:00,PD_5472,2025-08-16,MCH_534,Afternoon,OP_26,Coal,6.2,658.4,654.2,135.3,Rainy,Operational,65.1,2.82,0,1,358.4,Medium,18549.54,14392.7
2025-08-17 00:00:00,PD_5473,2025-08-17,MCH_713,Afternoon,OP_20,Nickel,10.0,804.9,294.0,2.1,Foggy,Operational,74.0,1.85,0,0,486.7,Medium,4848.74,29841.05
2025-08-17 01:00:00,PD_5474,2025-08-17,MCH_663,Afternoon,OP_20,Nickel,8.5,766.5,495.5,109.3,Clear,Operational,89.5,0.62,0,0,1086.8,High,1664.99,9318.91
2025-08-17 02:00:00,PD_5475,2025-08-17,MCH_740,Afternoon,OP_6,Nickel,7.6,539.3,683.5,82.1,Storm,Operational,92.4,2.76,0,0,418.0,Low,6945.43,38210.39
2025-08-17 03:00:00,PD_5476,2025-08-17,MCH_927,Afternoon,OP_20,Coal,10.0,226.9,719.5,149.5,Foggy,Closed,91.3,1.22,0,0,1399.1,Medium,13955.74,24003.6
2025-08-17 04:00:00,PD_5477,2025-08-17,MCH_660,Morning,OP_44,Iron Sand,8.3,394.8,461.2,108.0,Foggy,Closed,62.6,0.59,0,0,1103.7,Low,7270.18,18006.24
2025-08-17 05:00:00,PD_5478,2025-08-17,MCH_170,Night,OP_27,Nickel,11.3,661.4,71.3,40.9,Rainy,Severely Damaged,90.7,1.95,0,0,107.3,Low,7443.2,32970.29
2025-08-17 06:00:00,PD_5479,2025-08-17,MCH_484,Morning,OP_31,Coal,10.9,787.2,459.3,92.4,Clear,Operational,77.9,1.92,0,0,392.3,Low,10956.7,33536.52
2025-08-17 07:00:00,PD_5480,2025-08-17,MCH_904,Night,OP_46,Iron Sand,8.9,698.8,314.3,91.1,Foggy,Operational,66.2,4.6,0,0,960.5,Low,15456.85,22823.73
2025-08-17 08:00:00,PD_5481,2025-08-17,MCH_683,Afternoon,OP_3,Coal,9.8,425.0,372.4,27.4,Foggy,Operational,89.5,3.92,0,0,474.3,Low,16522.35,10522.99
2025-08-17 09:00:00,PD_5482,2025-08-17,MCH_336,Night,OP_37,Coal,6.5,169.9,191.7,29.1,Rainy,Operational,70.0,0.34,0,0,677.4,Low,17901.42,14682.75
2025-08-17 10:00:00,PD_5483,2025-08-17,MCH_990,Afternoon,OP_1,Coal,7.5,123.8,530.3,155.8,Clear,Operational,97.2,0.26,0,0,1136.9,Low,19436.13,7926.65
2025-08-17 11:00:00,PD_5484,2025-08-17,MCH_440,Night,OP_32,Coal,8.5,384.0,430.1,136.2,Clear,Operational,96.0,2.87,0,0,462.6,Medium,2155.81,21032.06
2025-08-17 12:00:00,PD_5485,2025-08-17,MCH_767,Night,OP_10,Coal,4.9,605.4,791.4,137.4,Clear,Severely Damaged,83.9,0.75,0,0,865.6,High,14232.44,21484.92
2025-08-17 13:00:00,PD_5486,2025-08-17,MCH_997,Night,OP_36,Iron Sand,7.4,901.5,296.8,98.6,Rainy,Operational,90.0,2.11,0,0,1264.0,Low,1614.43,26970.94
2025-08-17 14:00:00,PD_5487,2025-08-17,MCH_760,Afternoon,OP_23,Coal,5.9,316.8,275.2,86.6,Clear,Operational,89.4,1.0,0,0,976.7,Low,7087.97,31320.21
2025-08-17 15:00:00,PD_5488,2025-08-17,MCH_918,Morning,OP_7,Nickel,8.1,307.8,157.0,130.5,Clear,Operational,75.6,2.9,0,0,811.9,Low,16589.31,26984.28
2025-08-17 16:00:00,PD_5489,2025-08-17,MCH_377,Night,OP_49,Iron Sand,11.3,569.0,143.2,143.1,Clear,Operational,82.9,2.99,0,0,656.1,Medium,19583.55,28757.35
2025-08-17 17:00:00,PD_5490,2025-08-17,MCH_531,Morning,OP_15,Coal,10.5,80.2,381.1,169.8,Clear,Operational,98.0,0.5,0,0,708.2,Low,16140.71,39674.71
2025-08-17 18:00:00,PD_5491,2025-08-17,MCH_369,Afternoon,OP_45,Nickel,8.0,231.9,557.7,152.9,Rainy,Operational,80.3,3.96,0,0,1187.5,High,10619.69,9671.49
2025-08-17 19:00:00,PD_5492,2025-08-17,MCH_932,Afternoon,OP_43,Nickel,9.6,196.2,41.3,41.2,Storm,Operational,77.5,2.47,0,0,768.8,Low,19162.94,37896.61
2025-08-17 20:00:00,PD_5493,2025-08-17,MCH_560,Afternoon,OP_5,Coal,11.1,941.9,243.8,33.5,Clear,Severely Damaged,89.7,4.62,0,0,102.2,Medium,19289.37,30726.98
2025-08-17 21:00:00,PD_5494,2025-08-17,MCH_199,Morning,OP_22,Nickel,11.6,992.8,519.6,21.4,Clear,Closed,71.5,0.49,0,0,476.2,Low,11680.34,33798.91
2025-08-17 22:00:00,PD_5495,2025-08-17,MCH_263,Afternoon,OP_34,Iron Sand,5.6,490.4,171.8,51.2,Clear,Operational,73.6,1.97,0,0,494.3,Medium,3238.66,15942.26
2025-08-17 23:00:00,PD_5496,2025-08-17,MCH_923,Afternoon,OP_29,Iron Sand,11.8,118.9,764.2,25.3,Storm,Severely Damaged,98.9,2.81,0,0,1224.9,Low,1979.64,7309.85
2025-08-18 00:00:00,PD_5497,2025-08-18,MCH_211,Night,OP_38,Coal,4.6,285.9,206.7,113.7,Foggy,Operational,94.6,2.35,0,0,657.9,Medium,19183.97,21087.31
2025-08-18 01:00:00,PD_5498,2025-08-18,MCH_766,Afternoon,OP_40,Coal,6.2,523.5,453.7,42.4,Clear,Operational,94.5,4.35,0,0,647.7,Low,18054.6,18777.83
2025-08-18 02:00:00,PD_5499,2025-08-18,MCH_490,Morning,OP_37,Nickel,11.0,334.4,277.3,150.2,Clear,Operational,71.1,2.99,0,0,679.5,Low,12565.82,37610.71
2025-08-18 03:00:00,PD_5500,2025-08-18,MCH_985,Morning,OP_4,Coal,9.2,936.7,380.8,19.9,Rainy,Closed,95.2,2.5,0,1,816.2,Medium,18643.4,24316.34
2025-08-18 04:00:00,PD_5501,2025-08-18,MCH_481,Afternoon,OP_32,Coal,6.5,350.9,712.0,122.2,Storm,Severely Damaged,87.3,2.79,0,1,1029.6,Low,18808.67,15942.36
2025-08-18 05:00:00,PD_5502,2025-08-18,MCH_176,Morning,OP_35,Coal,7.5,936.5,497.1,87.1,Rainy,Operational,69.2,0.54,1,1,622.4,Low,13747.61,35448.4
2025-08-18 06:00:00,PD_5503,2025-08-18,MCH_527,Afternoon,OP_22,Coal,6.0,880.6,64.8,118.7,Clear,Operational,66.0,2.07,0,0,1276.7,Low,4833.31,3240.73
2025-08-18 07:00:00,PD_5504,2025-08-18,MCH_442,Night,OP_4,Coal,10.8,291.4,231.1,3.4,Clear,Operational,66.9,4.23,0,0,1009.0,Low,7238.77,6634.67
2025-08-18 08:00:00,PD_5505,2025-08-18,MCH_158,Morning,OP_5,Iron Sand,8.9,139.0,340.3,72.7,Clear,Operational,91.0,0.69,0,0,1494.8,Low,16851.64,29395.24
2025-08-18 09:00:00,PD_5506,2025-08-18,MCH_413,Morning,OP_38,Coal,6.9,140.2,708.3,110.7,Clear,Operational,70.5,3.42,0,0,1232.1,Low,7534.1,24536.31
2025-08-18 10:00:00,PD_5507,2025-08-18,MCH_774,Afternoon,OP_36,Coal,6.0,325.7,432.4,68.3,Clear,Severely Damaged,74.7,0.3,0,0,507.2,Low,10833.3,15914.14
2025-08-18 11:00:00,PD_5508,2025-08-18,MCH_881,Morning,OP_26,Coal,10.0,632.2,45.2,38.0,Rainy,Operational,88.3,3.47,0,0,1133.7,Medium,13985.21,20870.08
2025-08-18 12:00:00,PD_5509,2025-08-18,MCH_951,Afternoon,OP_1,Coal,11.6,639.3,695.9,161.1,Clear,Operational,75.4,0.41,0,0,686.0,Low,13727.59,29949.41
2025-08-18 13:00:00,PD_5510,2025-08-18,MCH_512,Morning,OP_45,Coal,9.0,151.7,418.9,137.4,Rainy,Closed,65.4,3.47,0,0,1005.4,Low,4174.95,14889.9
2025-08-18 14:00:00,PD_5511,2025-08-18,MCH_457,Night,OP_25,Nickel,4.9,714.2,716.8,52.2,Clear,Operational,65.0,4.56,0,0,230.4,Low,1371.1,32438.98
2025-08-18 15:00:00,PD_5512,2025-08-18,MCH_920,Afternoon,OP_11,Nickel,11.9,874.8,87.6,133.8,Clear,Operational,95.7,2.06,0,0,65.2,Low,2727.41,19886.57
